Indicator,Year,Geography,FIPS,Age Group,Cases,Rate per 100000
Tuberculosis,2020 (COVID-19 Pandemic),Idaho,16,25-34,0,0
Tuberculosis,2020 (COVID-19 Pandemic),Idaho,16,35-44,2,0.8
Tuberculosis,2020 (COVID-19 Pandemic),Idaho,16,45-54,0,0
Tuberculosis,2020 (COVID-19 Pandemic),Idaho,16,55-64,3,1.3
Tuberculosis,2020 (COVID-19 Pandemic),Idaho,16,65+,2,0.7
Tuberculosis,2021,Idaho,16,0-4,0,0
Tuberculosis,2021,Idaho,16,5-14,0,0
Tuberculosis,2021,Idaho,16,15-24,0,0
Tuberculosis,2021,Idaho,16,25-34,0,0
Tuberculosis,2021,Idaho,16,35-44,1,0.4
Tuberculosis,2021,Idaho,16,45-54,1,0.5
Tuberculosis,2021,Idaho,16,55-64,2,0.9
Tuberculosis,2021,Idaho,16,65+,1,0.3
Tuberculosis,2022,Idaho,16,0-4,0,0
Tuberculosis,2022,Idaho,16,5-14,0,0
Tuberculosis,2022,Idaho,16,15-24,3,1.1
Tuberculosis,2022,Idaho,16,25-34,2,0.8
Tuberculosis,2022,Idaho,16,35-44,0,0
Tuberculosis,2022,Idaho,16,45-54,0,0
Tuberculosis,2022,Idaho,16,55-64,2,0.9
Tuberculosis,2022,Idaho,16,65+,4,1.2
Tuberculosis,2000,Illinois,17,0-4,18,2.1
Tuberculosis,2000,Illinois,17,5-14,18,1
Tuberculosis,2000,Illinois,17,15-24,73,4.2
Tuberculosis,2000,Illinois,17,25-34,121,6.7
Tuberculosis,2000,Illinois,17,35-44,138,7
Tuberculosis,2000,Illinois,17,45-54,124,7.6
Tuberculosis,2000,Illinois,17,55-64,79,7.6
Tuberculosis,2000,Illinois,17,65+,167,11.1
Tuberculosis,2001,Illinois,17,0-4,30,3.4
Tuberculosis,2001,Illinois,17,5-14,15,0.8
Tuberculosis,2001,Illinois,17,15-24,67,3.8
Tuberculosis,2001,Illinois,17,25-34,126,7
Tuberculosis,2001,Illinois,17,35-44,131,6.7
Tuberculosis,2001,Illinois,17,45-54,125,7.4
Tuberculosis,2001,Illinois,17,55-64,91,8.6
Tuberculosis,2001,Illinois,17,65+,118,7.9
Tuberculosis,2002,Illinois,17,0-4,25,2.9
Tuberculosis,2002,Illinois,17,5-14,19,1
Tuberculosis,2002,Illinois,17,15-24,76,4.3
Tuberculosis,2002,Illinois,17,25-34,107,6
Tuberculosis,2002,Illinois,17,35-44,119,6.1
Tuberculosis,2002,Illinois,17,45-54,122,7.1
Tuberculosis,2002,Illinois,17,55-64,76,6.8
Tuberculosis,2002,Illinois,17,65+,135,9
Tuberculosis,2003,Illinois,17,0-4,25,2.9
Tuberculosis,2003,Illinois,17,5-14,19,1
Tuberculosis,2003,Illinois,17,15-24,71,4
Tuberculosis,2003,Illinois,17,25-34,116,6.6
Tuberculosis,2003,Illinois,17,35-44,112,5.9
Tuberculosis,2003,Illinois,17,45-54,112,6.4
Tuberculosis,2003,Illinois,17,55-64,70,6
Tuberculosis,2003,Illinois,17,65+,107,7.1
Tuberculosis,2004,Illinois,17,0-4,20,2.3
Tuberculosis,2004,Illinois,17,5-14,19,1.1
Tuberculosis,2004,Illinois,17,15-24,54,3
Tuberculosis,2004,Illinois,17,25-34,103,5.9
Tuberculosis,2004,Illinois,17,35-44,103,5.5
Tuberculosis,2004,Illinois,17,45-54,111,6.3
Tuberculosis,2004,Illinois,17,55-64,63,5.2
Tuberculosis,2004,Illinois,17,65+,94,6.2
Tuberculosis,2005,Illinois,17,0-4,22,2.5
Tuberculosis,2005,Illinois,17,5-14,21,1.2
Tuberculosis,2005,Illinois,17,15-24,63,3.5
Tuberculosis,2005,Illinois,17,25-34,104,6
Tuberculosis,2005,Illinois,17,35-44,98,5.3
Tuberculosis,2005,Illinois,17,45-54,107,5.9
Tuberculosis,2005,Illinois,17,55-64,71,5.7
Tuberculosis,2005,Illinois,17,65+,103,6.8
Tuberculosis,2006,Illinois,17,0-4,28,3.3
Tuberculosis,2006,Illinois,17,5-14,15,0.9
Tuberculosis,2006,Illinois,17,15-24,52,2.9
Tuberculosis,2006,Illinois,17,25-34,89,5.1
Tuberculosis,2006,Illinois,17,35-44,86,4.7
Tuberculosis,2006,Illinois,17,45-54,98,5.4
Tuberculosis,2006,Illinois,17,55-64,81,6.2
Tuberculosis,2006,Illinois,17,65+,114,7.5
Tuberculosis,2007,Illinois,17,0-4,11,1.3
Tuberculosis,2007,Illinois,17,5-14,7,0.4
Tuberculosis,2007,Illinois,17,15-24,44,2.4
Tuberculosis,2007,Illinois,17,25-34,75,4.3
Tuberculosis,2007,Illinois,17,35-44,83,4.6
Tuberculosis,2007,Illinois,17,45-54,105,5.7
Tuberculosis,2007,Illinois,17,55-64,72,5.4
Tuberculosis,2007,Illinois,17,65+,122,7.9
Tuberculosis,2008,Illinois,17,0-4,9,1.1
Tuberculosis,2008,Illinois,17,5-14,5,0.3
Tuberculosis,2008,Illinois,17,15-24,44,2.4
Tuberculosis,2008,Illinois,17,25-34,90,5.1
Tuberculosis,2008,Illinois,17,35-44,75,4.2
Tuberculosis,2008,Illinois,17,45-54,87,4.7
Tuberculosis,2008,Illinois,17,55-64,66,4.8
Tuberculosis,2008,Illinois,17,65+,90,5.7
Tuberculosis,2009,Illinois,17,0-4,14,1.7
Tuberculosis,2009,Illinois,17,5-14,2,0.1
Tuberculosis,2009,Illinois,17,15-24,51,2.8
Tuberculosis,2009,Illinois,17,25-34,78,4.4
Tuberculosis,2009,Illinois,17,35-44,67,3.8
Tuberculosis,2009,Illinois,17,45-54,72,3.8
Tuberculosis,2009,Illinois,17,55-64,59,4.1
Tuberculosis,2009,Illinois,17,65+,75,4.7
Tuberculosis,2010,Illinois,17,0-4,5,0.6
Tuberculosis,2010,Illinois,17,5-14,1,0.1
Tuberculosis,2010,Illinois,17,15-24,38,2.1
Tuberculosis,2010,Illinois,17,25-34,60,3.4
Tuberculosis,2010,Illinois,17,35-44,54,3.1
Tuberculosis,2010,Illinois,17,45-54,80,4.3
Tuberculosis,2010,Illinois,17,55-64,51,3.4
Tuberculosis,2010,Illinois,17,65+,94,5.8
Tuberculosis,2011,Illinois,17,0-4,6,0.7
Tuberculosis,2011,Illinois,17,5-14,11,0.6
Tuberculosis,2011,Illinois,17,15-24,30,1.7
Tuberculosis,2011,Illinois,17,25-34,59,3.3
Tuberculosis,2011,Illinois,17,35-44,45,2.6
Tuberculosis,2011,Illinois,17,45-54,69,3.7
Tuberculosis,2011,Illinois,17,55-64,46,3
Tuberculosis,2011,Illinois,17,65+,92,5.6
Tuberculosis,2012,Illinois,17,0-4,9,1.1
Tuberculosis,2012,Illinois,17,5-14,7,0.4
Tuberculosis,2012,Illinois,17,15-24,29,1.6
Tuberculosis,2012,Illinois,17,25-34,47,2.6
Tuberculosis,2012,Illinois,17,35-44,57,3.4
Tuberculosis,2012,Illinois,17,45-54,49,2.7
Tuberculosis,2012,Illinois,17,55-64,73,4.7
Tuberculosis,2012,Illinois,17,65+,75,4.4
Tuberculosis,2013,Illinois,17,0-4,11,1.4
Tuberculosis,2013,Illinois,17,5-14,5,0.3
Tuberculosis,2013,Illinois,17,15-24,37,2.1
Tuberculosis,2013,Illinois,17,25-34,49,2.7
Tuberculosis,2013,Illinois,17,35-44,50,3
Tuberculosis,2013,Illinois,17,45-54,55,3.1
Tuberculosis,2013,Illinois,17,55-64,44,2.8
Tuberculosis,2013,Illinois,17,65+,76,4.3
Tuberculosis,2014,Illinois,17,0-4,9,1.1
Tuberculosis,2014,Illinois,17,5-14,5,0.3
Tuberculosis,2014,Illinois,17,15-24,33,1.9
Tuberculosis,2014,Illinois,17,25-34,45,2.5
Tuberculosis,2014,Illinois,17,35-44,43,2.6
Tuberculosis,2014,Illinois,17,45-54,61,3.5
Tuberculosis,2014,Illinois,17,55-64,50,3.1
Tuberculosis,2014,Illinois,17,65+,73,4.1
Tuberculosis,2015,Illinois,17,0-4,9,1.1
Tuberculosis,2015,Illinois,17,5-14,4,0.2
Tuberculosis,2015,Illinois,17,15-24,27,1.5
Tuberculosis,2015,Illinois,17,25-34,59,3.3
Tuberculosis,2015,Illinois,17,35-44,42,2.5
Tuberculosis,2015,Illinois,17,45-54,46,2.7
Tuberculosis,2015,Illinois,17,55-64,59,3.6
Tuberculosis,2015,Illinois,17,65+,97,5.3
Tuberculosis,2016,Illinois,17,0-4,10,1.3
Tuberculosis,2016,Illinois,17,5-14,3,0.2
Tuberculosis,2016,Illinois,17,15-24,37,2.1
Tuberculosis,2016,Illinois,17,25-34,62,3.5
Tuberculosis,2016,Illinois,17,35-44,41,2.5
Tuberculosis,2016,Illinois,17,45-54,46,2.7
Tuberculosis,2016,Illinois,17,55-64,44,2.7
Tuberculosis,2016,Illinois,17,65+,97,5.1
Tuberculosis,2017,Illinois,17,0-4,6,0.8
Tuberculosis,2017,Illinois,17,5-14,7,0.4
Tuberculosis,2017,Illinois,17,15-24,36,2.1
Tuberculosis,2017,Illinois,17,25-34,50,2.8
Tuberculosis,2017,Illinois,17,35-44,46,2.8
Tuberculosis,2017,Illinois,17,45-54,43,2.6
Tuberculosis,2017,Illinois,17,55-64,50,3
Tuberculosis,2017,Illinois,17,65+,96,4.9
Tuberculosis,2018,Illinois,17,0-4,14,1.8
Tuberculosis,2018,Illinois,17,5-14,3,0.2
Tuberculosis,2018,Illinois,17,15-24,30,1.8
Tuberculosis,2018,Illinois,17,25-34,48,2.7
Tuberculosis,2018,Illinois,17,35-44,44,2.7
Tuberculosis,2018,Illinois,17,45-54,40,2.4
Tuberculosis,2018,Illinois,17,55-64,53,3.2
Tuberculosis,2018,Illinois,17,65+,87,4.4
Tuberculosis,2019,Illinois,17,0-4,10,1.3
Tuberculosis,2019,Illinois,17,5-14,8,0.5
Tuberculosis,2019,Illinois,17,15-24,20,1.2
Tuberculosis,2019,Illinois,17,25-34,48,2.7
Tuberculosis,2019,Illinois,17,35-44,37,2.3
Tuberculosis,2019,Illinois,17,45-54,48,3
Tuberculosis,2019,Illinois,17,55-64,65,3.9
Tuberculosis,2019,Illinois,17,65+,90,4.4
Tuberculosis,2020 (COVID-19 Pandemic),Illinois,17,0-4,3,0.4
Tuberculosis,2020 (COVID-19 Pandemic),Illinois,17,5-14,6,0.4
Tuberculosis,2020 (COVID-19 Pandemic),Illinois,17,15-24,9,0.5
Tuberculosis,2020 (COVID-19 Pandemic),Illinois,17,25-34,29,1.7
Tuberculosis,2020 (COVID-19 Pandemic),Illinois,17,35-44,31,1.8
Tuberculosis,2020 (COVID-19 Pandemic),Illinois,17,45-54,30,1.9
Tuberculosis,2020 (COVID-19 Pandemic),Illinois,17,55-64,39,2.3
Tuberculosis,2020 (COVID-19 Pandemic),Illinois,17,65+,69,3.3
Tuberculosis,2021,Illinois,17,0-4,2,0.3
Tuberculosis,2021,Illinois,17,5-14,6,0.4
Tuberculosis,2021,Illinois,17,15-24,17,1
Tuberculosis,2021,Illinois,17,25-34,34,2
Tuberculosis,2021,Illinois,17,35-44,25,1.5
Tuberculosis,2021,Illinois,17,45-54,38,2.4
Tuberculosis,2021,Illinois,17,55-64,43,2.6
Tuberculosis,2021,Illinois,17,65+,89,4.2
Tuberculosis,2022,Illinois,17,0-4,14,2.1
Tuberculosis,2022,Illinois,17,5-14,7,0.5
Tuberculosis,2022,Illinois,17,15-24,25,1.5
Tuberculosis,2022,Illinois,17,25-34,38,2.2
Tuberculosis,2022,Illinois,17,35-44,34,2
Tuberculosis,2022,Illinois,17,45-54,42,2.7
Tuberculosis,2022,Illinois,17,55-64,52,3.2
Tuberculosis,2022,Illinois,17,65+,86,4
Tuberculosis,2000,Indiana,18,0-4,10,2.4
Tuberculosis,2000,Indiana,18,5-14,4,0.5
Tuberculosis,2000,Indiana,18,15-24,9,1
Tuberculosis,2000,Indiana,18,25-34,18,2.2
Tuberculosis,2000,Indiana,18,35-44,22,2.3
Tuberculosis,2000,Indiana,18,45-54,17,2.1
Tuberculosis,2000,Indiana,18,55-64,22,4.1
Tuberculosis,2000,Indiana,18,65+,43,5.7
Tuberculosis,2001,Indiana,18,0-4,2,0.5
Tuberculosis,2001,Indiana,18,5-14,1,0.1
Tuberculosis,2001,Indiana,18,15-24,9,1
Tuberculosis,2001,Indiana,18,25-34,20,2.4
Tuberculosis,2001,Indiana,18,35-44,20,2.1
Tuberculosis,2001,Indiana,18,45-54,16,1.9
Tuberculosis,2001,Indiana,18,55-64,17,3.1
Tuberculosis,2001,Indiana,18,65+,30,4
Tuberculosis,2002,Indiana,18,0-4,5,1.2
Tuberculosis,2002,Indiana,18,5-14,0,0
Tuberculosis,2002,Indiana,18,15-24,16,1.8
Tuberculosis,2002,Indiana,18,25-34,18,2.2
Tuberculosis,2002,Indiana,18,35-44,18,1.9
Tuberculosis,2002,Indiana,18,45-54,19,2.2
Tuberculosis,2002,Indiana,18,55-64,12,2.1
Tuberculosis,2002,Indiana,18,65+,40,5.3
Tuberculosis,2003,Indiana,18,0-4,4,0.9
Tuberculosis,2003,Indiana,18,5-14,2,0.2
Tuberculosis,2003,Indiana,18,15-24,11,1.2
Tuberculosis,2003,Indiana,18,25-34,28,3.4
Tuberculosis,2003,Indiana,18,35-44,29,3.1
Tuberculosis,2003,Indiana,18,45-54,20,2.3
Tuberculosis,2003,Indiana,18,55-64,12,2
Tuberculosis,2003,Indiana,18,65+,37,4.8
Tuberculosis,2004,Indiana,18,0-4,6,1.4
Tuberculosis,2004,Indiana,18,5-14,1,0.1
Tuberculosis,2004,Indiana,18,15-24,12,1.3
Tuberculosis,2004,Indiana,18,25-34,25,3.1
Tuberculosis,2004,Indiana,18,35-44,20,2.2
Tuberculosis,2004,Indiana,18,45-54,22,2.5
Tuberculosis,2004,Indiana,18,55-64,13,2.1
Tuberculosis,2004,Indiana,18,65+,29,3.8
Tuberculosis,2005,Indiana,18,0-4,7,1.6
Tuberculosis,2005,Indiana,18,5-14,2,0.2
Tuberculosis,2005,Indiana,18,15-24,18,2
Tuberculosis,2005,Indiana,18,25-34,24,3
Tuberculosis,2005,Indiana,18,35-44,20,2.2
Tuberculosis,2005,Indiana,18,45-54,22,2.4
Tuberculosis,2005,Indiana,18,55-64,21,3.2
Tuberculosis,2005,Indiana,18,65+,32,4.1
Tuberculosis,2006,Indiana,18,0-4,7,1.6
Tuberculosis,2006,Indiana,18,5-14,9,1
Tuberculosis,2006,Indiana,18,15-24,13,1.4
Tuberculosis,2006,Indiana,18,25-34,21,2.6
Tuberculosis,2006,Indiana,18,35-44,20,2.2
Tuberculosis,2006,Indiana,18,45-54,22,2.4
Tuberculosis,2006,Indiana,18,55-64,13,1.9
Tuberculosis,2006,Indiana,18,65+,19,2.4
Tuberculosis,2007,Indiana,18,0-4,4,0.9
Tuberculosis,2007,Indiana,18,5-14,1,0.1
Tuberculosis,2007,Indiana,18,15-24,20,2.2
Tuberculosis,2007,Indiana,18,25-34,24,2.9
Tuberculosis,2007,Indiana,18,35-44,23,2.6
Tuberculosis,2007,Indiana,18,45-54,26,2.8
Tuberculosis,2007,Indiana,18,55-64,10,1.4
Tuberculosis,2007,Indiana,18,65+,20,2.5
Tuberculosis,2008,Indiana,18,0-4,7,1.6
Tuberculosis,2008,Indiana,18,5-14,2,0.2
Tuberculosis,2008,Indiana,18,15-24,12,1.3
Tuberculosis,2008,Indiana,18,25-34,16,1.9
Tuberculosis,2008,Indiana,18,35-44,17,2
Tuberculosis,2008,Indiana,18,45-54,16,1.7
Tuberculosis,2008,Indiana,18,55-64,17,2.4
Tuberculosis,2008,Indiana,18,65+,31,3.8
Tuberculosis,2009,Indiana,18,0-4,3,0.7
Tuberculosis,2009,Indiana,18,5-14,4,0.4
Tuberculosis,2009,Indiana,18,15-24,10,1.1
Tuberculosis,2009,Indiana,18,25-34,16,1.9
Tuberculosis,2009,Indiana,18,35-44,20,2.3
Tuberculosis,2009,Indiana,18,45-54,26,2.7
Tuberculosis,2009,Indiana,18,55-64,20,2.7
Tuberculosis,2009,Indiana,18,65+,20,2.4
Tuberculosis,2010,Indiana,18,0-4,4,0.9
Tuberculosis,2010,Indiana,18,5-14,5,0.6
Tuberculosis,2010,Indiana,18,15-24,7,0.8
Tuberculosis,2010,Indiana,18,25-34,18,2.2
Tuberculosis,2010,Indiana,18,35-44,14,1.7
Tuberculosis,2010,Indiana,18,45-54,16,1.7
Tuberculosis,2010,Indiana,18,55-64,12,1.5
Tuberculosis,2010,Indiana,18,65+,14,1.7
Tuberculosis,2011,Indiana,18,0-4,3,0.7
Tuberculosis,2011,Indiana,18,5-14,4,0.4
Tuberculosis,2011,Indiana,18,15-24,10,1.1
Tuberculosis,2011,Indiana,18,25-34,13,1.6
Tuberculosis,2011,Indiana,18,35-44,20,2.4
Tuberculosis,2011,Indiana,18,45-54,7,0.7
Tuberculosis,2011,Indiana,18,55-64,18,2.2
Tuberculosis,2011,Indiana,18,65+,25,2.9
Tuberculosis,2012,Indiana,18,0-4,6,1.4
Tuberculosis,2012,Indiana,18,5-14,4,0.4
Tuberculosis,2012,Indiana,18,15-24,6,0.6
Tuberculosis,2012,Indiana,18,25-34,22,2.6
Tuberculosis,2012,Indiana,18,35-44,18,2.2
Tuberculosis,2012,Indiana,18,45-54,13,1.4
Tuberculosis,2012,Indiana,18,55-64,10,1.2
Tuberculosis,2012,Indiana,18,65+,23,2.6
Tuberculosis,2013,Indiana,18,0-4,2,0.5
Tuberculosis,2013,Indiana,18,5-14,2,0.2
Tuberculosis,2013,Indiana,18,15-24,13,1.4
Tuberculosis,2013,Indiana,18,25-34,9,1.1
Tuberculosis,2013,Indiana,18,35-44,9,1.1
Tuberculosis,2013,Indiana,18,45-54,19,2.1
Tuberculosis,2013,Indiana,18,55-64,18,2.2
Tuberculosis,2013,Indiana,18,65+,22,2.4
Tuberculosis,2014,Indiana,18,0-4,2,0.5
Tuberculosis,2014,Indiana,18,5-14,1,0.1
Tuberculosis,2014,Indiana,18,15-24,13,1.4
Tuberculosis,2014,Indiana,18,25-34,24,2.8
Tuberculosis,2014,Indiana,18,35-44,17,2.1
Tuberculosis,2014,Indiana,18,45-54,16,1.8
Tuberculosis,2014,Indiana,18,55-64,12,1.4
Tuberculosis,2014,Indiana,18,65+,23,2.4
Tuberculosis,2015,Indiana,18,0-4,3,0.7
Tuberculosis,2015,Indiana,18,5-14,1,0.1
Tuberculosis,2015,Indiana,18,15-24,26,2.8
Tuberculosis,2015,Indiana,18,25-34,25,2.9
Tuberculosis,2015,Indiana,18,35-44,16,2
Tuberculosis,2015,Indiana,18,45-54,18,2.1
Tuberculosis,2015,Indiana,18,55-64,8,0.9
Tuberculosis,2015,Indiana,18,65+,19,2
Tuberculosis,2016,Indiana,18,0-4,3,0.7
Tuberculosis,2016,Indiana,18,5-14,4,0.5
Tuberculosis,2016,Indiana,18,15-24,14,1.5
Tuberculosis,2016,Indiana,18,25-34,28,3.3
Tuberculosis,2016,Indiana,18,35-44,20,2.5
Tuberculosis,2016,Indiana,18,45-54,11,1.3
Tuberculosis,2016,Indiana,18,55-64,16,1.9
Tuberculosis,2016,Indiana,18,65+,13,1.3
Tuberculosis,2017,Indiana,18,0-4,5,1.2
Tuberculosis,2017,Indiana,18,5-14,1,0.1
Tuberculosis,2017,Indiana,18,15-24,12,1.3
Tuberculosis,2017,Indiana,18,25-34,20,2.3
Tuberculosis,2017,Indiana,18,35-44,16,2
Tuberculosis,2017,Indiana,18,45-54,11,1.3
Tuberculosis,2017,Indiana,18,55-64,10,1.2
Tuberculosis,2017,Indiana,18,65+,25,2.4
Tuberculosis,2018,Indiana,18,0-4,5,1.2
Tuberculosis,2018,Indiana,18,5-14,2,0.2
Tuberculosis,2018,Indiana,18,15-24,19,2
Tuberculosis,2018,Indiana,18,25-34,22,2.5
Tuberculosis,2018,Indiana,18,35-44,17,2.1
Tuberculosis,2018,Indiana,18,45-54,7,0.8
Tuberculosis,2018,Indiana,18,55-64,21,2.4
Tuberculosis,2018,Indiana,18,65+,23,2.2
Tuberculosis,2019,Indiana,18,0-4,1,0.2
Tuberculosis,2019,Indiana,18,5-14,1,0.1
Tuberculosis,2019,Indiana,18,15-24,13,1.4
Tuberculosis,2019,Indiana,18,25-34,28,3.1
Tuberculosis,2019,Indiana,18,35-44,17,2.1
Tuberculosis,2019,Indiana,18,45-54,12,1.5
Tuberculosis,2019,Indiana,18,55-64,17,1.9
Tuberculosis,2019,Indiana,18,65+,19,1.8
Tuberculosis,2020 (COVID-19 Pandemic),Indiana,18,0-4,5,1.2
Tuberculosis,2020 (COVID-19 Pandemic),Indiana,18,5-14,4,0.4
Tuberculosis,2020 (COVID-19 Pandemic),Indiana,18,15-24,15,1.6
Tuberculosis,2020 (COVID-19 Pandemic),Indiana,18,25-34,10,1.1
Tuberculosis,2020 (COVID-19 Pandemic),Indiana,18,35-44,17,2
Tuberculosis,2020 (COVID-19 Pandemic),Indiana,18,45-54,11,1.3
Tuberculosis,2020 (COVID-19 Pandemic),Indiana,18,55-64,14,1.6
Tuberculosis,2020 (COVID-19 Pandemic),Indiana,18,65+,16,1.5
Tuberculosis,2021,Indiana,18,0-4,3,0.7
Tuberculosis,2021,Indiana,18,5-14,3,0.3
Tuberculosis,2021,Indiana,18,15-24,9,0.9
Tuberculosis,2021,Indiana,18,25-34,16,1.8
Tuberculosis,2021,Indiana,18,35-44,17,2
Tuberculosis,2021,Indiana,18,45-54,23,2.8
Tuberculosis,2021,Indiana,18,55-64,25,2.9
Tuberculosis,2021,Indiana,18,65+,31,2.8
Tuberculosis,2022,Indiana,18,0-4,5,1.2
Tuberculosis,2022,Indiana,18,5-14,4,0.5
Tuberculosis,2022,Indiana,18,15-24,13,1.4
Tuberculosis,2022,Indiana,18,25-34,24,2.7
Tuberculosis,2022,Indiana,18,35-44,11,1.3
Tuberculosis,2022,Indiana,18,45-54,12,1.5
Tuberculosis,2022,Indiana,18,55-64,15,1.8
Tuberculosis,2022,Indiana,18,65+,15,1.3
Tuberculosis,2000,Iowa,19,0-4,2,1.1
Tuberculosis,2000,Iowa,19,5-14,1,0.2
Tuberculosis,2000,Iowa,19,15-24,4,0.9
Tuberculosis,2000,Iowa,19,25-34,12,3.3
Tuberculosis,2000,Iowa,19,35-44,8,1.8
Tuberculosis,2000,Iowa,19,45-54,2,0.5
Tuberculosis,2000,Iowa,19,55-64,5,1.9
Tuberculosis,2000,Iowa,19,65+,6,1.4
Tuberculosis,2001,Iowa,19,0-4,0,0
Tuberculosis,2001,Iowa,19,5-14,1,0.2
Tuberculosis,2001,Iowa,19,15-24,3,0.7
Tuberculosis,2001,Iowa,19,25-34,4,1.1
Tuberculosis,2001,Iowa,19,35-44,6,1.4
Tuberculosis,2001,Iowa,19,45-54,10,2.4
Tuberculosis,2001,Iowa,19,55-64,3,1.1
Tuberculosis,2001,Iowa,19,65+,16,3.7
Tuberculosis,2002,Iowa,19,0-4,0,0
Tuberculosis,2002,Iowa,19,5-14,1,0.2
Tuberculosis,2002,Iowa,19,15-24,4,0.9
Tuberculosis,2002,Iowa,19,25-34,5,1.4
Tuberculosis,2002,Iowa,19,35-44,4,0.9
Tuberculosis,2002,Iowa,19,45-54,6,1.5
Tuberculosis,2002,Iowa,19,55-64,3,1.1
Tuberculosis,2002,Iowa,19,65+,11,2.5
Tuberculosis,2003,Iowa,19,0-4,1,0.5
Tuberculosis,2003,Iowa,19,5-14,2,0.5
Tuberculosis,2003,Iowa,19,15-24,8,1.8
Tuberculosis,2003,Iowa,19,25-34,11,3.1
Tuberculosis,2003,Iowa,19,35-44,2,0.5
Tuberculosis,2003,Iowa,19,45-54,4,1
Tuberculosis,2003,Iowa,19,55-64,6,2.1
Tuberculosis,2003,Iowa,19,65+,6,1.4
Tuberculosis,2004,Iowa,19,0-4,4,2.1
Tuberculosis,2004,Iowa,19,5-14,1,0.2
Tuberculosis,2004,Iowa,19,15-24,4,0.9
Tuberculosis,2004,Iowa,19,25-34,13,3.7
Tuberculosis,2004,Iowa,19,35-44,10,2.4
Tuberculosis,2004,Iowa,19,45-54,7,1.6
Tuberculosis,2004,Iowa,19,55-64,3,1
Tuberculosis,2004,Iowa,19,65+,5,1.1
Tuberculosis,2005,Iowa,19,0-4,1,0.5
Tuberculosis,2005,Iowa,19,5-14,3,0.8
Tuberculosis,2005,Iowa,19,15-24,10,2.3
Tuberculosis,2005,Iowa,19,25-34,13,3.7
Tuberculosis,2005,Iowa,19,35-44,9,2.2
Tuberculosis,2005,Iowa,19,45-54,9,2.1
Tuberculosis,2005,Iowa,19,55-64,3,1
Tuberculosis,2005,Iowa,19,65+,7,1.6
Tuberculosis,2006,Iowa,19,0-4,0,0
Tuberculosis,2006,Iowa,19,5-14,0,0
Tuberculosis,2006,Iowa,19,15-24,9,2
Tuberculosis,2006,Iowa,19,25-34,10,2.8
Tuberculosis,2006,Iowa,19,35-44,5,1.3
Tuberculosis,2006,Iowa,19,45-54,6,1.4
Tuberculosis,2006,Iowa,19,55-64,4,1.2
Tuberculosis,2006,Iowa,19,65+,6,1.4
Tuberculosis,2007,Iowa,19,0-4,0,0
Tuberculosis,2007,Iowa,19,5-14,1,0.3
Tuberculosis,2007,Iowa,19,15-24,5,1.1
Tuberculosis,2007,Iowa,19,25-34,13,3.6
Tuberculosis,2007,Iowa,19,35-44,7,1.8
Tuberculosis,2007,Iowa,19,45-54,4,0.9
Tuberculosis,2007,Iowa,19,55-64,6,1.8
Tuberculosis,2007,Iowa,19,65+,7,1.6
Tuberculosis,2008,Iowa,19,0-4,0,0
Tuberculosis,2008,Iowa,19,5-14,1,0.3
Tuberculosis,2008,Iowa,19,15-24,5,1.1
Tuberculosis,2008,Iowa,19,25-34,14,3.8
Tuberculosis,2008,Iowa,19,35-44,6,1.6
Tuberculosis,2008,Iowa,19,45-54,11,2.5
Tuberculosis,2008,Iowa,19,55-64,6,1.7
Tuberculosis,2008,Iowa,19,65+,6,1.3
Tuberculosis,2009,Iowa,19,0-4,1,0.5
Tuberculosis,2009,Iowa,19,5-14,1,0.3
Tuberculosis,2009,Iowa,19,15-24,6,1.4
Tuberculosis,2009,Iowa,19,25-34,12,3.2
Tuberculosis,2009,Iowa,19,35-44,6,1.6
Tuberculosis,2009,Iowa,19,45-54,7,1.6
Tuberculosis,2009,Iowa,19,55-64,8,2.2
Tuberculosis,2009,Iowa,19,65+,1,0.2
Tuberculosis,2010,Iowa,19,0-4,0,0
Tuberculosis,2010,Iowa,19,5-14,3,0.7
Tuberculosis,2010,Iowa,19,15-24,6,1.4
Tuberculosis,2010,Iowa,19,25-34,14,3.6
Tuberculosis,2010,Iowa,19,35-44,8,2.2
Tuberculosis,2010,Iowa,19,45-54,4,0.9
Tuberculosis,2010,Iowa,19,55-64,5,1.3
Tuberculosis,2010,Iowa,19,65+,7,1.5
Tuberculosis,2011,Iowa,19,0-4,0,0
Tuberculosis,2011,Iowa,19,5-14,1,0.2
Tuberculosis,2011,Iowa,19,15-24,9,2.1
Tuberculosis,2011,Iowa,19,25-34,10,2.6
Tuberculosis,2011,Iowa,19,35-44,4,1.1
Tuberculosis,2011,Iowa,19,45-54,4,0.9
Tuberculosis,2011,Iowa,19,55-64,5,1.3
Tuberculosis,2011,Iowa,19,65+,6,1.3
Tuberculosis,2012,Iowa,19,0-4,1,0.5
Tuberculosis,2012,Iowa,19,5-14,1,0.2
Tuberculosis,2012,Iowa,19,15-24,7,1.6
Tuberculosis,2012,Iowa,19,25-34,11,2.8
Tuberculosis,2012,Iowa,19,35-44,11,3.1
Tuberculosis,2012,Iowa,19,45-54,8,1.9
Tuberculosis,2012,Iowa,19,55-64,3,0.8
Tuberculosis,2012,Iowa,19,65+,4,0.9
Tuberculosis,2013,Iowa,19,0-4,0,0
Tuberculosis,2013,Iowa,19,5-14,1,0.2
