Indicator,Year,Geography,FIPS,Country of birth,Cases,Rate per 100000
Tuberculosis,2020 (COVID-19 Pandemic),Texas,48,Non-U.S.–born,555,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Texas,48,U.S.-born,324,Data not available
Tuberculosis,2021,Texas,48,Non-U.S.–born,621,Data not available
Tuberculosis,2021,Texas,48,U.S.-born,374,Data not available
Tuberculosis,2022,Texas,48,Non-U.S.–born,582,Data not available
Tuberculosis,2022,Texas,48,U.S.-born,503,Data not available
Tuberculosis,2000,Utah,49,Non-U.S.–born,25,Data not available
Tuberculosis,2000,Utah,49,U.S.-born,24,Data not available
Tuberculosis,2001,Utah,49,Non-U.S.–born,22,Data not available
Tuberculosis,2001,Utah,49,U.S.-born,13,Data not available
Tuberculosis,2002,Utah,49,Non-U.S.–born,20,Data not available
Tuberculosis,2002,Utah,49,U.S.-born,11,Data not available
Tuberculosis,2003,Utah,49,Non-U.S.–born,28,Data not available
Tuberculosis,2003,Utah,49,U.S.-born,11,Data not available
Tuberculosis,2004,Utah,49,Non-U.S.–born,24,Data not available
Tuberculosis,2004,Utah,49,U.S.-born,12,Data not available
Tuberculosis,2005,Utah,49,Non-U.S.–born,22,Data not available
Tuberculosis,2005,Utah,49,U.S.-born,7,Data not available
Tuberculosis,2006,Utah,49,Non-U.S.–born,24,Data not available
Tuberculosis,2006,Utah,49,U.S.-born,10,Data not available
Tuberculosis,2007,Utah,49,Non-U.S.–born,29,Data not available
Tuberculosis,2007,Utah,49,U.S.-born,10,Data not available
Tuberculosis,2008,Utah,49,Non-U.S.–born,17,Data not available
Tuberculosis,2008,Utah,49,U.S.-born,10,Data not available
Tuberculosis,2009,Utah,49,Non-U.S.–born,28,Data not available
Tuberculosis,2009,Utah,49,U.S.-born,9,Data not available
Tuberculosis,2010,Utah,49,Non-U.S.–born,15,Data not available
Tuberculosis,2010,Utah,49,U.S.-born,5,Data not available
Tuberculosis,2011,Utah,49,Non-U.S.–born,25,Data not available
Tuberculosis,2011,Utah,49,U.S.-born,9,Data not available
Tuberculosis,2012,Utah,49,Non-U.S.–born,27,Data not available
Tuberculosis,2012,Utah,49,U.S.-born,10,Data not available
Tuberculosis,2013,Utah,49,Non-U.S.–born,27,Data not available
Tuberculosis,2013,Utah,49,U.S.-born,6,Data not available
Tuberculosis,2014,Utah,49,Non-U.S.–born,27,Data not available
Tuberculosis,2014,Utah,49,U.S.-born,4,Data not available
Tuberculosis,2015,Utah,49,Non-U.S.–born,28,Data not available
Tuberculosis,2015,Utah,49,U.S.-born,9,Data not available
Tuberculosis,2016,Utah,49,Non-U.S.–born,15,Data not available
Tuberculosis,2016,Utah,49,U.S.-born,5,Data not available
Tuberculosis,2017,Utah,49,Non-U.S.–born,22,Data not available
Tuberculosis,2017,Utah,49,U.S.-born,7,Data not available
Tuberculosis,2018,Utah,49,Non-U.S.–born,13,Data not available
Tuberculosis,2018,Utah,49,U.S.-born,5,Data not available
Tuberculosis,2019,Utah,49,Non-U.S.–born,18,Data not available
Tuberculosis,2019,Utah,49,U.S.-born,9,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Utah,49,Non-U.S.–born,23,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Utah,49,U.S.-born,6,Data not available
Tuberculosis,2021,Utah,49,Non-U.S.–born,15,Data not available
Tuberculosis,2021,Utah,49,U.S.-born,2,Data not available
Tuberculosis,2022,Utah,49,Non-U.S.–born,27,Data not available
Tuberculosis,2022,Utah,49,U.S.-born,6,Data not available
Tuberculosis,2000,Vermont,50,Non-U.S.–born,1,Data not available
Tuberculosis,2000,Vermont,50,U.S.-born,3,Data not available
Tuberculosis,2001,Vermont,50,Non-U.S.–born,6,Data not available
Tuberculosis,2001,Vermont,50,U.S.-born,1,Data not available
Tuberculosis,2002,Vermont,50,Non-U.S.–born,5,Data not available
Tuberculosis,2002,Vermont,50,U.S.-born,3,Data not available
Tuberculosis,2003,Vermont,50,Non-U.S.–born,7,Data not available
Tuberculosis,2003,Vermont,50,U.S.-born,1,Data not available
Tuberculosis,2004,Vermont,50,Non-U.S.–born,3,Data not available
Tuberculosis,2004,Vermont,50,U.S.-born,3,Data not available
Tuberculosis,2005,Vermont,50,Non-U.S.–born,2,Data not available
Tuberculosis,2005,Vermont,50,U.S.-born,6,Data not available
Tuberculosis,2006,Vermont,50,Non-U.S.–born,4,Data not available
Tuberculosis,2006,Vermont,50,U.S.-born,4,Data not available
Tuberculosis,2007,Vermont,50,Non-U.S.–born,2,Data not available
Tuberculosis,2007,Vermont,50,U.S.-born,1,Data not available
Tuberculosis,2008,Vermont,50,Non-U.S.–born,3,Data not available
Tuberculosis,2008,Vermont,50,U.S.-born,3,Data not available
Tuberculosis,2009,Vermont,50,Non-U.S.–born,6,Data not available
Tuberculosis,2009,Vermont,50,U.S.-born,0,Data not available
Tuberculosis,2010,Vermont,50,Non-U.S.–born,3,Data not available
Tuberculosis,2010,Vermont,50,U.S.-born,2,Data not available
Tuberculosis,2011,Vermont,50,Non-U.S.–born,5,Data not available
Tuberculosis,2011,Vermont,50,U.S.-born,3,Data not available
Tuberculosis,2012,Vermont,50,Non-U.S.–born,4,Data not available
Tuberculosis,2012,Vermont,50,U.S.-born,0,Data not available
Tuberculosis,2013,Vermont,50,Non-U.S.–born,4,Data not available
Tuberculosis,2013,Vermont,50,U.S.-born,1,Data not available
Tuberculosis,2014,Vermont,50,Non-U.S.–born,1,Data not available
Tuberculosis,2014,Vermont,50,U.S.-born,1,Data not available
Tuberculosis,2015,Vermont,50,Non-U.S.–born,4,Data not available
Tuberculosis,2015,Vermont,50,U.S.-born,3,Data not available
Tuberculosis,2016,Vermont,50,Non-U.S.–born,5,Data not available
Tuberculosis,2016,Vermont,50,U.S.-born,1,Data not available
Tuberculosis,2017,Vermont,50,Non-U.S.–born,2,Data not available
Tuberculosis,2017,Vermont,50,U.S.-born,1,Data not available
Tuberculosis,2018,Vermont,50,Non-U.S.–born,5,Data not available
Tuberculosis,2018,Vermont,50,U.S.-born,0,Data not available
Tuberculosis,2019,Vermont,50,Non-U.S.–born,3,Data not available
Tuberculosis,2019,Vermont,50,U.S.-born,1,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Vermont,50,Non-U.S.–born,2,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Vermont,50,U.S.-born,1,Data not available
Tuberculosis,2021,Vermont,50,Non-U.S.–born,2,Data not available
Tuberculosis,2021,Vermont,50,U.S.-born,1,Data not available
Tuberculosis,2022,Vermont,50,Non-U.S.–born,3,Data not available
Tuberculosis,2022,Vermont,50,U.S.-born,0,Data not available
Tuberculosis,2000,Virginia,51,Non-U.S.–born,186,Data not available
Tuberculosis,2000,Virginia,51,U.S.-born,105,Data not available
Tuberculosis,2001,Virginia,51,Non-U.S.–born,186,Data not available
Tuberculosis,2001,Virginia,51,U.S.-born,116,Data not available
Tuberculosis,2002,Virginia,51,Non-U.S.–born,189,Data not available
Tuberculosis,2002,Virginia,51,U.S.-born,126,Data not available
Tuberculosis,2003,Virginia,51,Non-U.S.–born,207,Data not available
Tuberculosis,2003,Virginia,51,U.S.-born,125,Data not available
Tuberculosis,2004,Virginia,51,Non-U.S.–born,214,Data not available
Tuberculosis,2004,Virginia,51,U.S.-born,115,Data not available
Tuberculosis,2005,Virginia,51,Non-U.S.–born,223,Data not available
Tuberculosis,2005,Virginia,51,U.S.-born,132,Data not available
Tuberculosis,2006,Virginia,51,Non-U.S.–born,229,Data not available
Tuberculosis,2006,Virginia,51,U.S.-born,103,Data not available
Tuberculosis,2007,Virginia,51,Non-U.S.–born,230,Data not available
Tuberculosis,2007,Virginia,51,U.S.-born,79,Data not available
Tuberculosis,2008,Virginia,51,Non-U.S.–born,212,Data not available
Tuberculosis,2008,Virginia,51,U.S.-born,80,Data not available
Tuberculosis,2009,Virginia,51,Non-U.S.–born,193,Data not available
Tuberculosis,2009,Virginia,51,U.S.-born,78,Data not available
Tuberculosis,2010,Virginia,51,Non-U.S.–born,173,Data not available
Tuberculosis,2010,Virginia,51,U.S.-born,95,Data not available
Tuberculosis,2011,Virginia,51,Non-U.S.–born,159,Data not available
Tuberculosis,2011,Virginia,51,U.S.-born,62,Data not available
Tuberculosis,2012,Virginia,51,Non-U.S.–born,183,Data not available
Tuberculosis,2012,Virginia,51,U.S.-born,51,Data not available
Tuberculosis,2013,Virginia,51,Non-U.S.–born,148,Data not available
Tuberculosis,2013,Virginia,51,U.S.-born,31,Data not available
Tuberculosis,2014,Virginia,51,Non-U.S.–born,147,Data not available
Tuberculosis,2014,Virginia,51,U.S.-born,51,Data not available
Tuberculosis,2015,Virginia,51,Non-U.S.–born,167,Data not available
Tuberculosis,2015,Virginia,51,U.S.-born,45,Data not available
Tuberculosis,2016,Virginia,51,Non-U.S.–born,165,Data not available
Tuberculosis,2016,Virginia,51,U.S.-born,38,Data not available
Tuberculosis,2017,Virginia,51,Non-U.S.–born,169,Data not available
Tuberculosis,2017,Virginia,51,U.S.-born,35,Data not available
Tuberculosis,2018,Virginia,51,Non-U.S.–born,167,Data not available
Tuberculosis,2018,Virginia,51,U.S.-born,37,Data not available
Tuberculosis,2019,Virginia,51,Non-U.S.–born,149,Data not available
Tuberculosis,2019,Virginia,51,U.S.-born,42,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Virginia,51,Non-U.S.–born,146,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Virginia,51,U.S.-born,23,Data not available
Tuberculosis,2021,Virginia,51,Non-U.S.–born,134,Data not available
Tuberculosis,2021,Virginia,51,U.S.-born,23,Data not available
Tuberculosis,2022,Virginia,51,Non-U.S.–born,169,Data not available
Tuberculosis,2022,Virginia,51,U.S.-born,26,Data not available
Tuberculosis,2000,Washington,53,Non-U.S.–born,176,Data not available
Tuberculosis,2000,Washington,53,U.S.-born,82,Data not available
Tuberculosis,2001,Washington,53,Non-U.S.–born,187,Data not available
Tuberculosis,2001,Washington,53,U.S.-born,73,Data not available
Tuberculosis,2002,Washington,53,Non-U.S.–born,174,Data not available
Tuberculosis,2002,Washington,53,U.S.-born,78,Data not available
Tuberculosis,2003,Washington,53,Non-U.S.–born,160,Data not available
Tuberculosis,2003,Washington,53,U.S.-born,90,Data not available
Tuberculosis,2004,Washington,53,Non-U.S.–born,164,Data not available
Tuberculosis,2004,Washington,53,U.S.-born,81,Data not available
Tuberculosis,2005,Washington,53,Non-U.S.–born,170,Data not available
Tuberculosis,2005,Washington,53,U.S.-born,85,Data not available
Tuberculosis,2006,Washington,53,Non-U.S.–born,189,Data not available
Tuberculosis,2006,Washington,53,U.S.-born,73,Data not available
Tuberculosis,2007,Washington,53,Non-U.S.–born,216,Data not available
Tuberculosis,2007,Washington,53,U.S.-born,75,Data not available
Tuberculosis,2008,Washington,53,Non-U.S.–born,173,Data not available
Tuberculosis,2008,Washington,53,U.S.-born,55,Data not available
Tuberculosis,2009,Washington,53,Non-U.S.–born,198,Data not available
Tuberculosis,2009,Washington,53,U.S.-born,58,Data not available
Tuberculosis,2010,Washington,53,Non-U.S.–born,178,Data not available
Tuberculosis,2010,Washington,53,U.S.-born,60,Data not available
Tuberculosis,2011,Washington,53,Non-U.S.–born,158,Data not available
Tuberculosis,2011,Washington,53,U.S.-born,39,Data not available
Tuberculosis,2012,Washington,53,Non-U.S.–born,142,Data not available
Tuberculosis,2012,Washington,53,U.S.-born,43,Data not available
Tuberculosis,2013,Washington,53,Non-U.S.–born,162,Data not available
Tuberculosis,2013,Washington,53,U.S.-born,48,Data not available
Tuberculosis,2014,Washington,53,Non-U.S.–born,149,Data not available
Tuberculosis,2014,Washington,53,U.S.-born,45,Data not available
Tuberculosis,2015,Washington,53,Non-U.S.–born,160,Data not available
Tuberculosis,2015,Washington,53,U.S.-born,47,Data not available
Tuberculosis,2016,Washington,53,Non-U.S.–born,163,Data not available
Tuberculosis,2016,Washington,53,U.S.-born,41,Data not available
Tuberculosis,2017,Washington,53,Non-U.S.–born,173,Data not available
Tuberculosis,2017,Washington,53,U.S.-born,34,Data not available
Tuberculosis,2018,Washington,53,Non-U.S.–born,157,Data not available
Tuberculosis,2018,Washington,53,U.S.-born,33,Data not available
Tuberculosis,2019,Washington,53,Non-U.S.–born,181,Data not available
Tuberculosis,2019,Washington,53,U.S.-born,40,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Washington,53,Non-U.S.–born,129,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Washington,53,U.S.-born,34,Data not available
Tuberculosis,2021,Washington,53,Non-U.S.–born,171,Data not available
Tuberculosis,2021,Washington,53,U.S.-born,28,Data not available
Tuberculosis,2022,Washington,53,Non-U.S.–born,184,Data not available
Tuberculosis,2022,Washington,53,U.S.-born,67,Data not available
Tuberculosis,2000,West Virginia,54,Non-U.S.–born,1,Data not available
Tuberculosis,2000,West Virginia,54,U.S.-born,32,Data not available
Tuberculosis,2001,West Virginia,54,Non-U.S.–born,0,Data not available
Tuberculosis,2001,West Virginia,54,U.S.-born,32,Data not available
Tuberculosis,2002,West Virginia,54,Non-U.S.–born,1,Data not available
Tuberculosis,2002,West Virginia,54,U.S.-born,29,Data not available
Tuberculosis,2003,West Virginia,54,Non-U.S.–born,2,Data not available
Tuberculosis,2003,West Virginia,54,U.S.-born,19,Data not available
Tuberculosis,2004,West Virginia,54,Non-U.S.–born,3,Data not available
Tuberculosis,2004,West Virginia,54,U.S.-born,21,Data not available
Tuberculosis,2005,West Virginia,54,Non-U.S.–born,4,Data not available
Tuberculosis,2005,West Virginia,54,U.S.-born,24,Data not available
Tuberculosis,2006,West Virginia,54,Non-U.S.–born,4,Data not available
Tuberculosis,2006,West Virginia,54,U.S.-born,18,Data not available
Tuberculosis,2007,West Virginia,54,Non-U.S.–born,5,Data not available
Tuberculosis,2007,West Virginia,54,U.S.-born,19,Data not available
Tuberculosis,2008,West Virginia,54,Non-U.S.–born,7,Data not available
Tuberculosis,2008,West Virginia,54,U.S.-born,21,Data not available
Tuberculosis,2009,West Virginia,54,Non-U.S.–born,9,Data not available
Tuberculosis,2009,West Virginia,54,U.S.-born,10,Data not available
Tuberculosis,2010,West Virginia,54,Non-U.S.–born,1,Data not available
Tuberculosis,2010,West Virginia,54,U.S.-born,14,Data not available
Tuberculosis,2011,West Virginia,54,Non-U.S.–born,5,Data not available
Tuberculosis,2011,West Virginia,54,U.S.-born,8,Data not available
Tuberculosis,2012,West Virginia,54,Non-U.S.–born,2,Data not available
Tuberculosis,2012,West Virginia,54,U.S.-born,6,Data not available
Tuberculosis,2013,West Virginia,54,Non-U.S.–born,3,Data not available
Tuberculosis,2013,West Virginia,54,U.S.-born,10,Data not available
Tuberculosis,2014,West Virginia,54,Non-U.S.–born,3,Data not available
Tuberculosis,2014,West Virginia,54,U.S.-born,10,Data not available
Tuberculosis,2015,West Virginia,54,Non-U.S.–born,3,Data not available
Tuberculosis,2015,West Virginia,54,U.S.-born,7,Data not available
Tuberculosis,2016,West Virginia,54,Non-U.S.–born,5,Data not available
Tuberculosis,2016,West Virginia,54,U.S.-born,9,Data not available
Tuberculosis,2017,West Virginia,54,Non-U.S.–born,7,Data not available
Tuberculosis,2017,West Virginia,54,U.S.-born,9,Data not available
Tuberculosis,2018,West Virginia,54,Non-U.S.–born,1,Data not available
Tuberculosis,2018,West Virginia,54,U.S.-born,5,Data not available
Tuberculosis,2019,West Virginia,54,Non-U.S.–born,1,Data not available
Tuberculosis,2019,West Virginia,54,U.S.-born,8,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),West Virginia,54,Non-U.S.–born,7,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),West Virginia,54,U.S.-born,6,Data not available
Tuberculosis,2021,West Virginia,54,Non-U.S.–born,4,Data not available
Tuberculosis,2021,West Virginia,54,U.S.-born,2,Data not available
Tuberculosis,2022,West Virginia,54,Non-U.S.–born,5,Data not available
Tuberculosis,2022,West Virginia,54,U.S.-born,6,Data not available
Tuberculosis,2000,Wisconsin,55,Non-U.S.–born,48,Data not available
Tuberculosis,2000,Wisconsin,55,U.S.-born,44,Data not available
Tuberculosis,2001,Wisconsin,55,Non-U.S.–born,44,Data not available
Tuberculosis,2001,Wisconsin,55,U.S.-born,42,Data not available
Tuberculosis,2002,Wisconsin,55,Non-U.S.–born,37,Data not available
Tuberculosis,2002,Wisconsin,55,U.S.-born,40,Data not available
Tuberculosis,2003,Wisconsin,55,Non-U.S.–born,36,Data not available
Tuberculosis,2003,Wisconsin,55,U.S.-born,30,Data not available
Tuberculosis,2004,Wisconsin,55,Non-U.S.–born,53,Data not available
Tuberculosis,2004,Wisconsin,55,U.S.-born,42,Data not available
Tuberculosis,2005,Wisconsin,55,Non-U.S.–born,45,Data not available
Tuberculosis,2005,Wisconsin,55,U.S.-born,21,Data not available
Tuberculosis,2006,Wisconsin,55,Non-U.S.–born,39,Data not available
Tuberculosis,2006,Wisconsin,55,U.S.-born,35,Data not available
Tuberculosis,2007,Wisconsin,55,Non-U.S.–born,38,Data not available
Tuberculosis,2007,Wisconsin,55,U.S.-born,31,Data not available
Tuberculosis,2008,Wisconsin,55,Non-U.S.–born,41,Data not available
Tuberculosis,2008,Wisconsin,55,U.S.-born,26,Data not available
Tuberculosis,2009,Wisconsin,55,Non-U.S.–born,40,Data not available
Tuberculosis,2009,Wisconsin,55,U.S.-born,28,Data not available
Tuberculosis,2010,Wisconsin,55,Non-U.S.–born,31,Data not available
Tuberculosis,2010,Wisconsin,55,U.S.-born,24,Data not available
Tuberculosis,2011,Wisconsin,55,Non-U.S.–born,47,Data not available
Tuberculosis,2011,Wisconsin,55,U.S.-born,23,Data not available
Tuberculosis,2012,Wisconsin,55,Non-U.S.–born,47,Data not available
Tuberculosis,2012,Wisconsin,55,U.S.-born,24,Data not available
Tuberculosis,2013,Wisconsin,55,Non-U.S.–born,29,Data not available
Tuberculosis,2013,Wisconsin,55,U.S.-born,21,Data not available
Tuberculosis,2014,Wisconsin,55,Non-U.S.–born,33,Data not available
Tuberculosis,2014,Wisconsin,55,U.S.-born,15,Data not available
Tuberculosis,2015,Wisconsin,55,Non-U.S.–born,49,Data not available
Tuberculosis,2015,Wisconsin,55,U.S.-born,20,Data not available
Tuberculosis,2016,Wisconsin,55,Non-U.S.–born,20,Data not available
Tuberculosis,2016,Wisconsin,55,U.S.-born,20,Data not available
Tuberculosis,2017,Wisconsin,55,Non-U.S.–born,36,Data not available
Tuberculosis,2017,Wisconsin,55,U.S.-born,13,Data not available
Tuberculosis,2018,Wisconsin,55,Non-U.S.–born,33,Data not available
Tuberculosis,2018,Wisconsin,55,U.S.-born,16,Data not available
Tuberculosis,2019,Wisconsin,55,Non-U.S.–born,37,Data not available
Tuberculosis,2019,Wisconsin,55,U.S.-born,14,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Wisconsin,55,Non-U.S.–born,22,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Wisconsin,55,U.S.-born,13,Data not available
Tuberculosis,2021,Wisconsin,55,Non-U.S.–born,57,Data not available
Tuberculosis,2021,Wisconsin,55,U.S.-born,9,Data not available
Tuberculosis,2022,Wisconsin,55,Non-U.S.–born,37,Data not available
Tuberculosis,2022,Wisconsin,55,U.S.-born,12,Data not available
Tuberculosis,2000,Wyoming,56,Non-U.S.–born,1,Data not available
Tuberculosis,2000,Wyoming,56,U.S.-born,3,Data not available
Tuberculosis,2001,Wyoming,56,Non-U.S.–born,1,Data not available
Tuberculosis,2001,Wyoming,56,U.S.-born,2,Data not available
Tuberculosis,2002,Wyoming,56,Non-U.S.–born,0,Data not available
Tuberculosis,2002,Wyoming,56,U.S.-born,3,Data not available
Tuberculosis,2003,Wyoming,56,Non-U.S.–born,1,Data not available
Tuberculosis,2003,Wyoming,56,U.S.-born,3,Data not available
Tuberculosis,2004,Wyoming,56,Non-U.S.–born,2,Data not available
Tuberculosis,2004,Wyoming,56,U.S.-born,3,Data not available
Tuberculosis,2005,Wyoming,56,Non-U.S.–born,0,Data not available
Tuberculosis,2005,Wyoming,56,U.S.-born,0,Data not available
Tuberculosis,2006,Wyoming,56,Non-U.S.–born,2,Data not available
Tuberculosis,2006,Wyoming,56,U.S.-born,2,Data not available
Tuberculosis,2007,Wyoming,56,Non-U.S.–born,1,Data not available
Tuberculosis,2007,Wyoming,56,U.S.-born,1,Data not available
Tuberculosis,2008,Wyoming,56,Non-U.S.–born,3,Data not available
Tuberculosis,2008,Wyoming,56,U.S.-born,2,Data not available
Tuberculosis,2009,Wyoming,56,Non-U.S.–born,1,Data not available
Tuberculosis,2009,Wyoming,56,U.S.-born,1,Data not available
Tuberculosis,2010,Wyoming,56,Non-U.S.–born,4,Data not available
Tuberculosis,2010,Wyoming,56,U.S.-born,3,Data not available
Tuberculosis,2011,Wyoming,56,Non-U.S.–born,3,Data not available
Tuberculosis,2011,Wyoming,56,U.S.-born,1,Data not available
Tuberculosis,2012,Wyoming,56,Non-U.S.–born,2,Data not available
Tuberculosis,2012,Wyoming,56,U.S.-born,1,Data not available
Tuberculosis,2013,Wyoming,56,Non-U.S.–born,0,Data not available
Tuberculosis,2013,Wyoming,56,U.S.-born,0,Data not available
Tuberculosis,2014,Wyoming,56,Non-U.S.–born,0,Data not available
Tuberculosis,2014,Wyoming,56,U.S.-born,2,Data not available
Tuberculosis,2015,Wyoming,56,Non-U.S.–born,2,Data not available
Tuberculosis,2015,Wyoming,56,U.S.-born,2,Data not available
Tuberculosis,2016,Wyoming,56,Non-U.S.–born,1,Data not available
Tuberculosis,2016,Wyoming,56,U.S.-born,0,Data not available
Tuberculosis,2017,Wyoming,56,Non-U.S.–born,2,Data not available
Tuberculosis,2017,Wyoming,56,U.S.-born,0,Data not available
Tuberculosis,2018,Wyoming,56,Non-U.S.–born,0,Data not available
Tuberculosis,2018,Wyoming,56,U.S.-born,1,Data not available
Tuberculosis,2019,Wyoming,56,Non-U.S.–born,0,Data not available
Tuberculosis,2019,Wyoming,56,U.S.-born,1,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Wyoming,56,Non-U.S.–born,0,Data not available
Tuberculosis,2020 (COVID-19 Pandemic),Wyoming,56,U.S.-born,0,Data not available
Tuberculosis,2021,Wyoming,56,Non-U.S.–born,0,Data not available
Tuberculosis,2021,Wyoming,56,U.S.-born,3,Data not available
Tuberculosis,2022,Wyoming,56,Non-U.S.–born,0,Data not available
Tuberculosis,2022,Wyoming,56,U.S.-born,1,Data not available
